profil,date,conso_ref
P011,2018-08-22,0.64939957
P011,2018-08-23,0.64922949
P011,2018-08-24,0.64913696
P011,2018-08-25,0.53130736
P011,2018-08-26,0.53131772
P011,2018-08-27,0.64937678
P011,2018-08-28,0.64945229
P011,2018-08-29,0.64939957
P011,2018-08-30,0.64922949
P011,2018-08-31,0.64913696
P011,2018-09-01,0.53130736
P011,2018-09-02,0.53131772
P011,2018-09-03,0.64937678
P011,2018-09-04,0.64945229
P011,2018-09-05,0.64939957
P011,2018-09-06,0.64922949
P011,2018-09-07,0.64913696
P011,2018-09-08,0.53130736
P011,2018-09-09,0.53131772
P011,2018-09-10,0.64937678
P011,2018-09-11,0.64945229
P011,2018-09-12,0.64939957
P011,2018-09-13,0.64922949
P011,2018-09-14,0.64913696
P011,2018-09-15,0.53130736
P011,2018-09-16,0.53131772
P011,2018-09-17,0.64937678
P011,2018-09-18,0.64945229
P011,2018-09-19,0.64939957
P011,2018-09-20,0.65622908
P011,2018-09-21,0.66655905
P011,2018-09-22,0.56085438
P011,2018-09-23,0.57192594
P011,2018-09-24,0.6988895
P011,2018-09-25,0.70859714
P011,2018-09-26,0.71976947
P011,2018-09-27,0.72920404
P011,2018-09-28,0.74032542
P011,2018-09-29,0.63827722
P011,2018-09-30,0.64935029
P011,2018-10-01,0.77188102
P011,2018-10-02,0.78159715
P011,2018-10-03,0.79276356
P011,2018-10-04,0.80298093
P011,2018-10-05,0.81248818
P011,2018-10-06,0.71570006
P011,2018-10-07,0.72677463
P011,2018-10-08,0.84407044
P011,2018-10-09,0.85459716
P011,2018-10-10,0.8649555
P011,2018-10-11,0.87515397
P011,2018-10-12,0.88545275
P011,2018-10-13,0.7931229
P011,2018-10-14,0.80419898
P011,2018-10-15,0.91786406
P011,2018-10-16,0.92839936
P011,2018-10-17,0.93875172
P011,2018-10-18,0.94893086
P011,2018-10-19,0.96002093
P011,2018-10-20,0.87224734
P011,2018-10-21,0.88417578
P011,2018-10-22,0.9932619
P011,2018-10-23,1.00460816
P011,2018-10-24,1.01495433
P011,2018-10-25,1.02591545
P011,2018-10-26,1.03699454
P011,2018-10-27,0.95477498
P011,2018-10-28,0.96670503
P011,2018-10-29,1.07106605
P011,2018-10-30,1.08242136
P011,2018-10-31,1.09436548
P011,2018-11-01,1.01551784
P011,2018-11-02,1.11717538
P011,2018-11-03,1.03985502
P011,2018-11-04,1.05263755
P011,2018-11-05,1.15288072
P011,2018-11-06,1.16424555
P011,2018-11-07,1.17618303
P011,2018-11-08,1.18790383
P011,2018-11-09,1.19976165
P011,2018-11-10,1.12748746
P011,2018-11-11,1.13967177
P011,2018-11-12,1.2354975
P011,2018-11-13,1.24687193
P011,2018-11-14,1.25960484
P011,2018-11-15,1.27130379
P011,2018-11-16,1.28154611
P011,2018-11-17,1.2151199
P011,2018-11-18,1.22705504
P011,2018-11-19,1.31811428
P011,2018-11-20,1.32869612
P011,2018-11-21,1.33981811
P011,2018-11-22,1.35069414
P011,2018-11-23,1.36252876
P011,2018-11-24,1.29934914
P011,2018-11-25,1.31043511
P011,2018-11-26,1.39511633
P011,2018-11-27,1.40570712
P011,2018-11-28,1.41602073
P011,2018-11-29,1.42527295
P011,2018-11-30,1.43469151
P011,2018-12-01,1.37507038
P011,2018-12-02,1.385307
P011,2018-12-03,1.46409732
P011,2018-12-04,1.47309174
P011,2018-12-05,1.48259775
P011,2018-12-06,1.49022869
P011,2018-12-07,1.49803438
P011,2018-12-08,1.44058201
P011,2018-12-09,1.44826746
P011,2018-12-10,1.52184886
P011,2018-12-11,1.5284434
P011,2018-12-12,1.53553851
P011,2018-12-13,1.54155175
P011,2018-12-14,1.5477465
P011,2018-12-15,1.49077924
P011,2018-12-16,1.49676404
P011,2018-12-17,1.56516251
P011,2018-12-18,1.5693555
P011,2018-12-19,1.57404089
P011,2018-12-20,1.57763827
P011,2018-12-21,1.58142245
P011,2018-12-22,1.52481126
P011,2018-12-23,1.52739345
P011,2018-12-24,1.59082986
P011,2018-12-25,1.53254241
P011,2018-12-26,1.5965006
P011,2018-12-27,1.59848826
P011,2018-12-28,1.59906224
P011,2018-12-29,1.54097646
P011,2018-12-30,1.54100651
P011,2018-12-31,1.60205932
P011,2019-01-01,1.54189647
P011,2019-01-02,1.60291767
P011,2019-01-03,1.60249787
P011,2019-01-04,1.60146767
P011,2019-01-05,1.54182727
P011,2019-01-06,1.54100651
P011,2019-01-07,1.59965301
P011,2019-01-08,1.59823462
P011,2019-01-09,1.5965006
P011,2019-01-10,1.59447864
P011,2019-01-11,1.59184597
P011,2019-01-12,1.52991606
P011,2019-01-13,1.52654263
P011,2019-01-14,1.58521512
P011,2019-01-15,1.58299286
P011,2019-01-16,1.57965582
P011,2019-01-17,1.57603442
P011,2019-01-18,1.57260256
P011,2019-01-19,1.50694445
P011,2019-01-20,1.50442139
P011,2019-01-21,1.56275619
P011,2019-01-22,1.55892692
P011,2019-01-23,1.5547897
P011,2019-01-24,1.55117482
P011,2019-01-25,1.54694469
P011,2019-01-26,1.47971884
P011,2019-01-27,1.47549361
P011,2019-01-28,1.53548464
P011,2019-01-29,1.53084999
P011,2019-01-30,1.52751719
P011,2019-01-31,1.5223056
P011,2019-02-01,1.51727778
P011,2019-02-02,1.44909002
P011,2019-02-03,1.44401338
P011,2019-02-04,1.50580676
P011,2019-02-05,1.50197087
P011,2019-02-06,1.49623401
P011,2019-02-07,1.49183254
P011,2019-02-08,1.48761087
P011,2019-02-09,1.4159088
P011,2019-02-10,1.41083151
P011,2019-02-11,1.47452469
P011,2019-02-12,1.46988295
P011,2019-02-13,1.46495083
P011,2019-02-14,1.46055755
P011,2019-02-15,1.45553853
P011,2019-02-16,1.38187678
P011,2019-02-17,1.37764965
P011,2019-02-18,1.4424405
P011,2019-02-19,1.43699284
P011,2019-02-20,1.43286552
P011,2019-02-21,1.42767872
P011,2019-02-22,1.42186258
P011,2019-02-23,1.34614317
P011,2019-02-24,1.34106452
P011,2019-02-25,1.40795
P011,2019-02-26,1.40249833
P011,2019-02-27,1.39757167
P011,2019-02-28,1.3915922
P011,2019-03-01,1.3857812
P011,2019-03-02,1.30700635
P011,2019-03-03,1.30015313
P011,2019-03-04,1.36944898
P011,2019-03-05,1.36390752
P011,2019-03-06,1.3566629
P011,2019-03-07,1.35136027
P011,2019-03-08,1.34408716
P011,2019-03-09,1.26276473
P011,2019-03-10,1.2542416
P011,2019-03-11,1.32533322
P011,2019-03-12,1.31898724
P011,2019-03-13,1.31174347
P011,2019-03-14,1.30324974
P011,2019-03-15,1.29678047
P011,2019-03-16,1.2100151
P011,2019-03-17,1.20152836
P011,2019-03-18,1.27399852
P011,2019-03-19,1.26604549
P011,2019-03-20,1.25719844
P011,2019-03-21,1.24872448
P011,2019-03-22,1.24065388
P011,2019-03-23,1.14960827
P011,2019-03-24,1.13946279
P011,2019-03-25,1.21384068
P011,2019-03-26,1.20508227
P011,2019-03-27,1.19623635
P011,2019-03-28,1.18629998
P011,2019-03-29,1.1765092
P011,2019-03-30,1.08069344
P011,2019-03-31,1.06974528
P011,2019-04-01,1.14563202
P011,2019-04-02,1.13561876
P011,2019-04-03,1.12613476
P011,2019-04-04,1.1156268
P011,2019-04-05,1.10505145
P011,2019-04-06,1.00355986
P011,2019-04-07,0.99284529
P011,2019-04-08,1.07286787
P011,2019-04-09,1.06262533
P011,2019-04-10,1.05241175
P011,2019-04-11,1.0411085
P011,2019-04-12,1.03042203
P011,2019-04-13,0.92396099
P011,2019-04-14,0.91210598
P011,2019-04-15,0.99756876
P011,2019-04-16,0.98738863
P011,2019-04-17,0.97548339
P011,2019-04-18,0.96498766
P011,2019-04-19,0.952719
P011,2019-04-20,0.84245256
P011,2019-04-21,0.83054673
P011,2019-04-22,0.81948423
P011,2019-04-23,0.90966797
P011,2019-04-24,0.89935636
P011,2019-04-25,0.88918589
P011,2019-04-26,0.87741915
P011,2019-04-27,0.7625596
P011,2019-04-28,0.75147725
P011,2019-04-29,0.84616948
P011,2019-04-30,0.83595352
P011,2019-05-01,0.71711824
P011,2019-05-02,0.81514978
P011,2019-05-03,0.80532355
P011,2019-05-04,0.68606633
P011,2019-05-05,0.67498737
P011,2019-05-06,0.77487563
P011,2019-05-07,0.76544406
P011,2019-05-08,0.64406494
P011,2019-05-09,0.74696611
P011,2019-05-10,0.73723326
P011,2019-05-11,0.61467262
P011,2019-05-12,0.6052966
P011,2019-05-13,0.70923809
P011,2019-05-14,0.70064545
P011,2019-05-15,0.69181004
P011,2019-05-16,0.68213862
P011,2019-05-17,0.67301266
P011,2019-05-18,0.54752853
P011,2019-05-19,0.53900537
P011,2019-05-20,0.64845192
P011,2019-05-21,0.64866333
P011,2019-05-22,0.6487554
P011,2019-05-23,0.64870274000000006
P011,2019-05-24,0.64860951
P011,2019-05-25,0.53056069
P011,2019-05-26,0.53073725
P011,2019-05-27,0.64852652
P011,2019-05-28,0.648631
P011,2019-05-29,0.64869865
P011,2019-05-30,0.53033824
P011,2019-05-31,0.64853284
P011,2019-06-01,0.53071231
P011,2019-06-02,0.53048969
P011,2019-06-03,0.64852652
P011,2019-06-04,0.64867997
P011,2019-06-05,0.6487554
P011,2019-06-06,0.64870274000000006
P011,2019-06-07,0.64853284
P011,2019-06-08,0.53076078
P011,2019-06-09,0.53075639
P011,2019-06-10,0.53074759
P011,2019-06-11,0.64867997
P011,2019-06-12,0.6487554
P011,2019-06-13,0.6489356
P011,2019-06-14,0.64853284
P011,2019-06-15,0.53076078
P011,2019-06-16,0.53073725
P011,2019-06-17,0.64852652
P011,2019-06-18,0.64867997
P011,2019-06-19,0.6487554
P011,2019-06-20,0.64870274000000006
P011,2019-06-21,0.64853284
P011,2019-06-22,0.53076078
P011,2019-06-23,0.53073725
P011,2019-06-24,0.64852652
P011,2019-06-25,0.64867997
P011,2019-06-26,0.6487554
P011,2019-06-27,0.64870274000000006
P011,2019-06-28,0.64853284
P011,2019-06-29,0.53076078
P011,2019-06-30,0.53073725
P011,2019-07-01,0.64852652
P011,2019-07-02,0.64867997
P011,2019-07-03,0.6487554
P011,2019-07-04,0.64870274000000006
P011,2019-07-05,0.64853284
P011,2019-07-06,0.53076078
P011,2019-07-07,0.53073725
P011,2019-07-08,0.64852652
P011,2019-07-09,0.64867997
P011,2019-07-10,0.6487554
P011,2019-07-11,0.64870274000000006
P011,2019-07-12,0.64853284
P011,2019-07-13,0.53076078
P011,2019-07-14,0.53046835
P011,2019-07-15,0.64852652
P011,2019-07-16,0.64867997
P011,2019-07-17,0.6487554
P011,2019-07-18,0.64870274000000006
P011,2019-07-19,0.64853284
P011,2019-07-20,0.53076078
P011,2019-07-21,0.53073725
P011,2019-07-22,0.64852652
P011,2019-07-23,0.64867997
P011,2019-07-24,0.6487554
P011,2019-07-25,0.64870274000000006
P011,2019-07-26,0.64853284
P011,2019-07-27,0.53076078
P011,2019-07-28,0.53073725
P011,2019-07-29,0.64852652
P011,2019-07-30,0.64867997
P011,2019-07-31,0.6487554
P011,2019-08-01,0.64870274000000006
P011,2019-08-02,0.64853284
P011,2019-08-03,0.53076078
P011,2019-08-04,0.53073725
P011,2019-08-05,0.64852652
P011,2019-08-06,0.64867997
P011,2019-08-07,0.6487554
P011,2019-08-08,0.64870274000000006
P011,2019-08-09,0.64853284
P011,2019-08-10,0.53076078
P011,2019-08-11,0.53073725
P011,2019-08-12,0.64852652
P011,2019-08-13,0.64867997
P011,2019-08-14,0.6487554
P011,2019-08-15,0.53046835
P011,2019-08-16,0.64853284
P011,2019-08-17,0.53076078
P011,2019-08-18,0.53073725
P011,2019-08-19,0.64852652
P011,2019-08-20,0.64867997
P011,2019-08-21,0.6487554
P011,2019-08-22,0.64870274000000006
P011,2019-08-23,0.64853284
P011,2019-08-24,0.53076078
P011,2019-08-25,0.53073725
P011,2019-08-26,0.64852652
P011,2019-08-27,0.64867997
P011,2019-08-28,0.6487554
P011,2019-08-29,0.64870274000000006
P011,2019-08-30,0.64853284
P011,2019-08-31,0.53076078
P011,2019-09-01,0.53073725
P011,2019-09-02,0.64852652
P011,2019-09-03,0.64867997
P011,2019-09-04,0.6487554
P011,2019-09-05,0.64870274000000006
P011,2019-09-06,0.64853284
P011,2019-09-07,0.53076078
P011,2019-09-08,0.53073725
P011,2019-09-09,0.64852652
P011,2019-09-10,0.64867997
P011,2019-09-11,0.6487554
P011,2019-09-12,0.64870274000000006
P011,2019-09-13,0.64853284
P011,2019-09-14,0.53076078
P011,2019-09-15,0.53073725
P011,2019-09-16,0.64852652
P011,2019-09-17,0.64867997
P011,2019-09-18,0.6487554
P011,2019-09-19,0.64870274000000006
P011,2019-09-20,0.65552492
P011,2019-09-21,0.54922838
P011,2019-09-22,0.56025257
P011,2019-09-23,0.68675965
P011,2019-09-24,0.69813956
P011,2019-09-25,0.70783679
P011,2019-09-26,0.71899713
P011,2019-09-27,0.72842158
P011,2019-09-28,0.62742149
P011,2019-09-29,0.63759233
P011,2019-09-30,0.7596556
P011,2019-10-01,0.77105276
P011,2019-10-02,0.78075846
P011,2019-10-03,0.79191289
P011,2019-10-04,0.8021193
P011,2019-10-05,0.70391476
P011,2019-10-06,0.71493208
P011,2019-10-07,0.83255155
P011,2019-10-08,0.84316472
P011,2019-10-09,0.85368014
P011,2019-10-10,0.86402738
P011,2019-10-11,0.8742149
P011,2019-10-12,0.78125795
P011,2019-10-13,0.79227185
P011,2019-10-14,0.9054475
P011,2019-10-15,0.91687916
P011,2019-10-16,0.92740316
P011,2019-10-17,0.93774441
P011,2019-10-18,0.94791263
P011,2019-10-19,0.86030099
P011,2019-10-20,0.87131138
P011,2019-10-21,0.98074662
P011,2019-10-22,0.99219609
P011,2019-10-23,1.00353018
P011,2019-10-24,1.01386525
P011,2019-10-25,1.0248146
P011,2019-10-26,0.94189381
P011,2019-10-27,0.95375047
P011,2019-10-28,1.0584489
P011,2019-10-29,1.06991676
P011,2019-10-30,1.08125988
P011,2019-10-31,1.09319119
P011,2019-11-01,1.01442815
P011,2019-11-02,1.02688633
P011,2019-11-03,1.03873922
P011,2019-11-04,1.13935539
P011,2019-11-05,1.15164364
P011,2019-11-06,1.16299627
P011,2019-11-07,1.17492094
P011,2019-11-08,1.18662917
P011,2019-11-09,1.11442862
P011,2019-11-10,1.12627763
P011,2019-11-11,1.13844886
P011,2019-11-12,1.23417177
P011,2019-11-13,1.24553399
P011,2019-11-14,1.25825324
P011,2019-11-15,1.26993964
P011,2019-11-16,1.20112098
P011,2019-11-17,1.21381603
P011,2019-11-18,1.30357155
P011,2019-11-19,1.31669989
P011,2019-11-20,1.32727038
P011,2019-11-21,1.33838044
P011,2019-11-22,1.3492448
P011,2019-11-23,1.28696343
P011,2019-11-24,1.2979549
P011,2019-11-25,1.38207488
P011,2019-11-26,1.39361931
P011,2019-11-27,1.40419875
P011,2019-11-28,1.41450129
P011,2019-11-29,1.42374358
P011,2019-11-30,1.36345669
P011,2019-12-01,1.37359488
P011,2019-12-02,1.45256767
P011,2019-12-03,1.46252629
P011,2019-12-04,1.47151106
P011,2019-12-05,1.48100687
P011,2019-12-06,1.48862962
P011,2019-12-07,1.43060078
P011,2019-12-08,1.43903622
P011,2019-12-09,1.51184569
P011,2019-12-10,1.52021586
P011,2019-12-11,1.52680332
P011,2019-12-12,1.53389083
P011,2019-12-13,1.53989761
P011,2019-12-14,1.48329614
P011,2019-12-15,1.48917958
P011,2019-12-16,1.5575058
P011,2019-12-17,1.56348303
P011,2019-12-18,1.56767152
P011,2019-12-19,1.57235188
P011,2019-12-20,1.57594541
P011,2019-12-21,1.51899299
P011,2019-12-22,1.52317508
P011,2019-12-23,1.58634375
P011,2019-12-24,1.58912284
P011,2019-12-25,1.53089794
P011,2019-12-26,1.5947875
P011,2019-12-27,1.59677302
P011,2019-12-28,1.53769135
P011,2019-12-29,1.53932294
P011,2019-12-30,1.59916063
P011,2019-12-31,1.60034026
P011,2020-01-01,1.54024196
P011,2020-01-02,1.60119768
P011,2020-01-03,1.60077833
P011,2020-01-04,1.54024112
P011,2020-01-05,1.54017283
P011,2020-01-06,1.59916063
P011,2020-01-07,1.59793652
P011,2020-01-08,1.59651965
P011,2020-01-09,1.5947875
P011,2020-01-10,1.59276771
P011,2020-01-11,1.53004202
P011,2020-01-12,1.52827441
P011,2020-01-13,1.5855427
P011,2020-01-14,1.58351413
P011,2020-01-15,1.58129425
P011,2020-01-16,1.57796079
P011,2020-01-17,1.57434328
P011,2020-01-18,1.50964382
P011,2020-01-19,1.50532744
P011,2020-01-20,1.56471529
P011,2020-01-21,1.5610793
P011,2020-01-22,1.55725414
P011,2020-01-23,1.55312135
P011,2020-01-24,1.54951035
P011,2020-01-25,1.48244621
P011,2020-01-26,1.47813104
P011,2020-01-27,1.53747944
P011,2020-01-28,1.53383701
P011,2020-01-29,1.52920734
P011,2020-01-30,1.5258781
P011,2020-01-31,1.52067211
P011,2020-02-01,1.45099898
P011,2020-02-02,1.44753509
P011,2020-02-03,1.50784042
P011,2020-02-04,1.50419098
P011,2020-02-05,1.5003592
P011,2020-02-06,1.4946285
P011,2020-02-07,1.49023175
P011,2020-02-08,1.41955175
P011,2020-02-09,1.41438948
P011,2020-02-10,1.4765993
P011,2020-02-11,1.47294247
P011,2020-02-12,1.46830571
P011,2020-02-13,1.46337888
P011,2020-02-14,1.45899032
P011,2020-02-15,1.38555475
P011,2020-02-16,1.38039398
P011,2020-02-17,1.44535818
P011,2020-02-18,1.44089271
P011,2020-02-19,1.43545089
P011,2020-02-20,1.431328
P011,2020-02-21,1.42614677
P011,2020-02-22,1.34985789
P011,2020-02-23,1.34469871
P011,2020-02-24,1.41091284
P011,2020-02-25,1.40643922
P011,2020-02-26,1.40099339
P011,2020-02-27,1.39607203
P011,2020-02-28,1.39009897
P011,2020-02-29,1.31429149
P011,2020-03-01,1.31161125
P011,2020-03-02,1.37871204
P011,2020-03-03,1.37348451
P011,2020-03-04,1.36797951
P011,2020-03-05,1.36244399
P011,2020-03-06,1.35520715
P011,2020-03-07,1.27493051
P011,2020-03-08,1.26741514
P011,2020-03-09,1.337062
P011,2020-03-10,1.3302206
P011,2020-03-11,1.32391109
P011,2020-03-12,1.31757192
P011,2020-03-13,1.31033592
P011,2020-03-14,1.22394036
P011,2020-03-15,1.21726956
P011,2020-03-16,1.28740234
P011,2020-03-17,1.28054723
P011,2020-03-18,1.27263148
P011,2020-03-19,1.26468698
P011,2020-03-20,1.25584942
P011,2020-03-21,1.16615152
P011,2020-03-22,1.1577748
P011,2020-03-23,1.23053402
P011,2020-03-24,1.22206084
P011,2020-03-25,1.21253818
P011,2020-03-26,1.20378917
P011,2020-03-27,1.19495274
P011,2020-03-28,1.09948816
P011,2020-03-29,1.08978079
P011,2020-03-30,1.16565608
P011,2020-03-31,1.15636379
P011,2020-04-01,1.1401796
P011,2020-04-02,1.13091574
P011,2020-04-03,1.12222732
P011,2020-04-04,1.02185444
P011,2020-04-05,1.01204625
P011,2020-04-06,1.09336562
P011,2020-04-07,1.08445367
P011,2020-04-08,1.07501967
P011,2020-04-09,1.0656175
P011,2020-04-10,1.056233
P011,2020-04-11,0.9496752
P011,2020-04-12,0.93892277
P011,2020-04-13,0.92731584
P011,2020-04-14,1.01152602
P011,2020-04-15,1.00119088
P011,2020-04-16,0.99097378
P011,2020-04-17,0.97902531
P011,2020-04-18,0.86870365
P011,2020-04-19,0.85621768
P011,2020-04-20,0.94559185
P011,2020-04-21,0.93416336
P011,2020-04-22,0.92401043
P011,2020-04-23,0.91297092
P011,2020-04-24,0.90262187
P011,2020-04-25,0.78760448
P011,2020-04-26,0.77607047
P011,2020-04-27,0.87002937
P011,2020-04-28,0.8595945
P011,2020-04-29,0.84924187
P011,2020-04-30,0.83898882
P011,2020-05-01,0.71972206
P011,2020-05-02,0.70931754
P011,2020-05-03,0.69933378
P011,2020-05-04,0.79768231
P011,2020-05-05,0.78724615
P011,2020-05-06,0.77768917
P011,2020-05-07,0.76822334
P011,2020-05-08,0.64640351
P011,2020-05-09,0.63698599
P011,2020-05-10,0.62686024
P011,2020-05-11,0.73015838
P011,2020-05-12,0.72132877
P011,2020-05-13,0.7118133
P011,2020-05-14,0.70318945
P011,2020-05-15,0.69432197
P011,2020-05-16,0.56783041
P011,2020-05-17,0.55870884
P011,2020-05-18,0.66665374
P011,2020-05-19,0.65862687
P011,2020-05-20,0.65080642
P011,2020-05-21,0.53223048
P011,2020-05-22,0.651111
P011,2020-05-23,0.53226387
P011,2020-05-24,0.53237839
P011,2020-05-25,0.65085342
P011,2020-05-26,0.65080642
P011,2020-05-27,0.65088129
P011,2020-05-28,0.65098614
P011,2020-05-29,0.65105404
P011,2020-05-30,0.53226387
P011,2020-05-31,0.53244982
P011,2020-06-01,0.5326393
P011,2020-06-02,0.65091876
P011,2020-06-03,0.65088129
P011,2020-06-04,0.6510353
P011,2020-06-05,0.651111
P011,2020-06-06,0.53226387
P011,2020-06-07,0.53244982
P011,2020-06-08,0.65079486
P011,2020-06-09,0.65067331
P011,2020-06-10,0.65088129
P011,2020-06-11,0.6510353
P011,2020-06-12,0.651111
P011,2020-06-13,0.53217764
P011,2020-06-14,0.53244982
P011,2020-06-15,0.65079486
P011,2020-06-16,0.65080642
P011,2020-06-17,0.65088129
P011,2020-06-18,0.6510353
P011,2020-06-19,0.651111
P011,2020-06-20,0.53226387
P011,2020-06-21,0.53244982
P011,2020-06-22,0.65079486
P011,2020-06-23,0.65080642
P011,2020-06-24,0.65088129
P011,2020-06-25,0.6510353
P011,2020-06-26,0.651111
P011,2020-06-27,0.53226387
P011,2020-06-28,0.53244982
P011,2020-06-29,0.65079486
P011,2020-06-30,0.65080642
P011,2020-07-01,0.65088129
P011,2020-07-02,0.6510353
P011,2020-07-03,0.651111
P011,2020-07-04,0.53226387
P011,2020-07-05,0.53244982
P011,2020-07-06,0.65079486
P011,2020-07-07,0.65080642
P011,2020-07-08,0.65088129
P011,2020-07-09,0.6510353
P011,2020-07-10,0.651111
P011,2020-07-11,0.53226387
P011,2020-07-12,0.53244982
P011,2020-07-13,0.65079486
P011,2020-07-14,0.53239445
P011,2020-07-15,0.65088129
P011,2020-07-16,0.6510353
P011,2020-07-17,0.651111
P011,2020-07-18,0.53226387
P011,2020-07-19,0.53244982
P011,2020-07-20,0.65079486
P011,2020-07-21,0.65080642
P011,2020-07-22,0.65088129
P011,2020-07-23,0.6510353
P011,2020-07-24,0.651111
P011,2020-07-25,0.53226387
P011,2020-07-26,0.53244982
P011,2020-07-27,0.65079486
P011,2020-07-28,0.65080642
P011,2020-07-29,0.65088129
P011,2020-07-30,0.6510353
P011,2020-07-31,0.651111
P011,2020-08-01,0.53226387
P011,2020-08-02,0.53244982
P011,2020-08-03,0.65079486
P011,2020-08-04,0.65080642
P011,2020-08-05,0.65088129
P011,2020-08-06,0.6510353
P011,2020-08-07,0.651111
P011,2020-08-08,0.53226387
P011,2020-08-09,0.53244982
P011,2020-08-10,0.65079486
P011,2020-08-11,0.65080642
P011,2020-08-12,0.65088129
P011,2020-08-13,0.6510353
P011,2020-08-14,0.651111
P011,2020-08-15,0.53239445
P011,2020-08-16,0.53244982
P011,2020-08-17,0.65079486
P011,2020-08-18,0.65080642
P011,2020-08-19,0.65088129
P011,2020-08-20,0.6510353
P011,2020-08-21,0.651111
P011,2020-08-22,0.53226387
P011,2020-08-23,0.53244982
P011,2020-08-24,0.65079486
P011,2020-08-25,0.65080642
P011,2020-08-26,0.65088129
P011,2020-08-27,0.6510353
P011,2020-08-28,0.651111
P011,2020-08-29,0.53226387
P011,2020-08-30,0.53244982
P011,2020-08-31,0.65079486
P011,2020-09-01,0.65080642
P011,2020-09-02,0.65088129
P011,2020-09-03,0.6510353
P011,2020-09-04,0.651111
P011,2020-09-05,0.53226387
P011,2020-09-06,0.53244982
P011,2020-09-07,0.65079486
P011,2020-09-08,0.65080642
P011,2020-09-09,0.65088129
P011,2020-09-10,0.6510353
P011,2020-09-11,0.651111
P011,2020-09-12,0.53226387
P011,2020-09-13,0.53244982
P011,2020-09-14,0.65079486
P011,2020-09-15,0.65080642
P011,2020-09-16,0.65088129
P011,2020-09-17,0.6510353
P011,2020-09-18,0.651111
P011,2020-09-19,0.53226387
P011,2020-09-20,0.539892
P011,2020-09-21,0.66826145
P011,2020-09-22,0.67797075
P011,2020-09-23,0.68765323
P011,2020-09-24,0.69805653
P011,2020-09-25,0.70689287
P011,2020-09-26,0.60240444
P011,2020-09-27,0.61187468
P011,2020-09-28,0.7352553
P011,2020-09-29,0.74401797
P011,2020-09-30,0.7532378
P011,2020-10-01,0.7632592
P011,2020-10-02,0.77189391
P011,2020-10-03,0.67152831
P011,2020-10-04,0.68138787
P011,2020-10-05,0.79921254
P011,2020-10-06,0.80858024
P011,2020-10-07,0.81785817
P011,2020-10-08,0.82735019
P011,2020-10-09,0.83682977
P011,2020-10-10,0.74042918
P011,2020-10-11,0.75211005
P011,2020-10-12,0.86694002
P011,2020-10-13,0.87782635
P011,2020-10-14,0.88926643
P011,2020-10-15,0.90029987
P011,2020-10-16,0.91121291
P011,2020-10-17,0.82065445
P011,2020-10-18,0.83285688
P011,2020-10-19,0.94436872
P011,2020-10-20,0.9550836
P011,2020-10-21,0.96662079
P011,2020-10-22,0.97836768
P011,2020-10-23,0.99005176
P011,2020-10-24,0.904618
P011,2020-10-25,0.91721871
